content,is_english
"Worst experience ever dude. I ordered multiple times but each time app's delivery time increased, When it was like 10 minutes, after 5 minutes it increased 20-30 minutes. After this thing for next two orders, I uninstalled this app and back to square one. Take care",True
"I don't why can't I even open the app where i have wonderful network connection and i also have opened my location but still it's saying ""something is went wrong"" why man",True
Most disgusting app for sign up and registration. I follow the instruction but it's not working always showing error fed up fed up,True
"Totally useless apps. The ad showed that this app will give 35% discount, but after installing the app, I found that there is no store named Sultan Dine, and I did not see any name in the offer list, I was just tempted to download the app.",True
Poor coverage,True
Something wrong with this app...its not working... showing location not accepted,True
Price of food is higher than restaurants,True
Worst app anyone can ever install,True
"Select any area where have good amount of restaurant near, but you are not available. Where you are available, there also you aren't available sometime. If you want to blame somebody about their services, then at first touch their basic level.",True
"Don't know why but it isn't working in my phone. Saying something went wrong, they are working on it",True
They deliver even on strom ⚡,True
The difference between estimated time & actual time is way too much. Also available restaurant changes on regular basis.,True
Good,True
Order Time too Delay . But Food coality is Good .,True
"Bad service When ever try to order they show ""no restaurant available"" but I live in a place every restaurant in 4-5 kilometers radiance.",True
Super late delivery,True
I got wrong order. I tried to contact with them but it wasn’t possible. Irresponsible with customer.,True
"They should work on this as much as possible. In Chittagong, most of the areas are not available in this app. They should learn more or less from foodpanda!",True
Very good service,True
The app is extremely slow and non responsive. Compared to other competitive apps it needs a lot of work & details. Will revisit on this review once it's more fluid. Used on Pixel 6. The app is getting better and a bit more fluid. Keep it up!,True
