content,is_english
"Just another pathetic food delivery service that forces us to use Foodpanda. Very frustrating service, ordered food and kept waiting for 2 hours and when called, they are telling that no delivery man is available. What a joke! Also the app is a toy. The development team does not know UX. Also I'm pretty sure, backend is developed by some freshers and inexpert developers. Please hire a good software company if you have wishes to do business in this field.",True
Experiencing significant lag with this app. Needs thorough optimization to perform better.,True
Nice,True
It's super slow and takes a long time to load and update the cart. Better use foodpanda.,True
"There is so much bug, and literally I can't even find a restaurant correctly, it only shows no result found. Is that a joke?",True
Delivery time too slow,True
Best delivery app ... It give us too much discount 😉,True
"Worst company , rider wrost, even they didn't provide my money back even serving food",True
"Worst appppp... When a discount is given, the server hangs and becomes slow. The service area is also very limited. This is the worst app I've seen.",True
Ordered 3 garlic sauce with one of my orders and got only one.But there was no way to contact or complain.,True
Good,True
Getting Better 😄,True
This is a type of scam. Normal food price in restaurant half of it. Showing fake discounts after increasing the price of food. Takes vat where vat is not necessary.,True
Slow working,True
Me and my friends placed order around 9pm and even after an hour there was no update on the food and the food was not even picked up! So we called the rider and he told that he doesn't have enough money for the order to pay the restaurant so he will transfer the order to someone else! And all these happened after an hour and they didn't bothered to call/text. We then called the foodi hotline and they maybe re-routed the order and food was delivered after another 30 mins. So disappointing service,True
